perfil,rede,id_video,usuario,data,hora,texto,midia,num_caracteres,num_palavras,num_emojis,num_mencoes,likes,repostagens,comentarios,prob_positivo,prob_neutro,prob_negativo,sentimento_geral
nikolas_dm,twitter,2,hamiltonsotoho8,2025-10-21,13:35:24,@nikolas_dm Nosso verdadeiro presidente da República acordou uma nação inteira estamos juntos capitão em 2026 estaremos juntos novamente,0,136,18,0,1,0,0.0,,0.8941431641578674,0.0984523817896843,0.0074043977074325,positivo
nikolas_dm,twitter,2,dinamach,2025-10-21,01:45:15,"@nikolas_dm A é saudade é descomunal... Todas as manhãs ia pro cercadinho, mesmo a distancia, ria... chorava... ou chingava, mas as alegrias, a esperança, sempre vinham de algum canto. Hoje, a certeza q tenho e a de q DEUS está no comando e q o nosso Biro vai voltar p todos simm.",0,280,52,0,1,0,0.0,,0.5677624940872192,0.2760981917381286,0.1561392694711685,positivo
nikolas_dm,twitter,2,LeonardoLFreire,2025-10-16,15:01:05,"@nikolas_dm Carta aberta, BoIsonaro preso De ironia pra cima do mito?",0,69,11,0,1,0,0.0,,0.0102356178686022,0.1084114909172058,0.881352961063385,negativo
nikolas_dm,twitter,2,ingriddiascn,2025-10-11,15:55:29,@Elainnefaria1 @nikolas_dm Pra ser presidente tem que ganhar eleição https://t.co/zcU12EfeXU,1,92,10,0,2,0,0.0,,0.0308182388544082,0.8501026630401611,0.1190791279077529,neutro
nikolas_dm,twitter,2,maria_endson,2025-10-06,22:16:01,@nikolas_dm https://t.co/6bXpE8xVYM,1,35,2,0,1,0,0.0,,0.0889373645186424,0.8671140670776367,0.0439486056566238,neutro
nikolas_dm,twitter,2,silviodanisarah,2025-10-06,09:10:28,@nikolas_dm https://t.co/e1bgxYkp7D,1,35,2,0,1,0,0.0,,0.0889373645186424,0.8671140670776367,0.0439486056566238,neutro
nikolas_dm,twitter,2,ManfrinattiAna,2025-10-06,02:29:47,@bielconn @nikolas_dm Eu também!,0,32,4,0,2,0,0.0,,0.5970811247825623,0.3756129443645477,0.0273058675229549,positivo
nikolas_dm,twitter,2,ManfrinattiAna,2025-10-06,02:29:04,@nikolas_dm @chaim_antonio Assino ✍️ embaixo,0,44,5,1,2,0,0.0,,0.7922749519348145,0.1909333318471908,0.0167917385697364,positivo
nikolas_dm,twitter,2,DboraBa15362538,2025-10-03,13:20:29,@JooClaudio1252 @nikolas_dm Covarde demais pra fazer essa explicação,0,68,8,0,2,0,0.0,,0.0053418353199958,0.0154686672613024,0.9791895151138306,negativo
nikolas_dm,twitter,2,LucasAugustoFD,2025-10-02,22:14:37,"@MineroDaMarinha @matthNaro @melanciagoxtosa @nikolas_dm Engraçado me chamar de burro por não idolatrar o partido mais corrupto da história. Burro é quem ainda acredita em ‘partido do povo’, seja de direita ou de esquerda. Eu tenho memória, já você parece ter fé cega digna de religião política. 🙃",0,297,47,1,4,0,0.0,,0.0247236620634794,0.0555042549967765,0.9197721481323242,negativo
nikolas_dm,twitter,2,MineroDaMarinha,2025-10-02,09:39:42,"@Wyllytto @12234Corujinha @antoniomarcoss @nikolas_dm Entao vc nem precisa ir votar em 2026, não vai adiantar nada.",0,115,16,0,4,0,0.0,,0.018450278788805,0.2128409147262573,0.7687088847160339,negativo
nikolas_dm,twitter,2,MineroDaMarinha,2025-10-02,09:34:58,"@LucasAugustoFD @matthNaro @melanciagoxtosa @nikolas_dm Ou seja, vc é burro duas vezes. Uma por ser antipetista e outra por esperar que alguem da direita trabalhe pelo povo kkkkkkkkkkkkk",0,186,27,0,4,0,0.0,,0.0102843139320611,0.0842462927103042,0.9054694175720216,negativo
nikolas_dm,twitter,2,renan4198,2025-09-24,21:05:11,@nikolas_dm https://t.co/8Eff5l0Xbb,1,35,2,0,1,0,0.0,,0.0889373645186424,0.8671140670776367,0.0439486056566238,neutro
nikolas_dm,twitter,2,renan4198,2025-09-24,21:04:58,@japmatias @nikolas_dm https://t.co/XZpQrepkgf,1,46,3,0,2,0,0.0,,0.062782771885395,0.9104264974594116,0.0267907120287418,neutro
nikolas_dm,twitter,2,RosangelaGRamo2,2025-09-24,11:08:34,@nikolas_dm OrgulhoDoPresidenteBolsonaro QueHajaJustiçaNaNossaNação DefendaOBrasilDoPT PorUmBrasilMelhor 🇧🇷 🇧🇷 🇧🇷,0,113,8,3,1,0,0.0,,0.9429803490638732,0.049128420650959,0.0078912805765867,positivo
nikolas_dm,twitter,2,0utraLu,2025-09-23,08:23:28,@dogedecoder @nikolas_dm receba: a inteligência,0,47,5,0,2,0,0.0,,0.6509902477264404,0.334988921880722,0.0140208220109343,positivo
nikolas_dm,twitter,2,0utraLu,2025-09-23,08:17:15,"@nikolas_dm ""Empresto a minha boca a milhões de brasileiros"", é? eeeeeita, nik guloso 🤭 não honra a profissão nem o salário que ganha, mas pelo menos o apelido tá honradíssimo 🤣🤣",0,178,31,3,1,0,0.0,,0.802910327911377,0.1175675615668296,0.0795221477746963,positivo
nikolas_dm,twitter,2,MarialvaSevero,2025-09-23,00:34:20,@nikolas_dm https://t.co/BDkKDc3mRb,1,35,2,0,1,0,0.0,,0.0889373645186424,0.8671140670776367,0.0439486056566238,neutro
nikolas_dm,twitter,2,MarialvaSevero,2025-09-23,00:33:20,@nikolas_dm https://t.co/elKorYpvcQ,1,35,2,0,1,0,0.0,,0.0889373645186424,0.8671140670776367,0.0439486056566238,neutro
nikolas_dm,twitter,2,MarialvaSevero,2025-09-23,00:29:02,@nikolas_dm https://t.co/MozrEZG2DX,1,35,2,0,1,0,0.0,,0.0889373645186424,0.8671140670776367,0.0439486056566238,neutro
nikolas_dm,twitter,2,MarialvaSevero,2025-09-23,00:28:22,@nikolas_dm Querem calar quem fala a verdade e por ser de direita e bandidos assassinos são inocentados e acobertados. É isso que esta camarilha esquerdalha defende!!,0,166,26,0,1,0,0.0,,0.0044567459262907,0.027913399040699,0.9676297903060912,negativo
nikolas_dm,twitter,2,MarialvaSevero,2025-09-23,00:27:53,"@nikolas_dm Inocentes que nenhum crime cometeram estão presos, enquanto corruptos, bandidos estão soltos e estes acéfalos ainda os defendem.",0,140,19,0,1,0,0.0,,0.0070579848252236,0.0313353314995765,0.9616066217422484,negativo
nikolas_dm,twitter,2,MarialvaSevero,2025-09-23,00:23:28,"@nikolas_dm Este bando de canalhas que postam absurdos aqui, são aqueles que amam bandidos, corruptos saqueadores de cofres públicos, que apoiam ditadores sanguinários tiranos comunistas, que aplaudem homicidas terroristas, que vivem as custas de quem trabalha...",0,263,36,0,1,0,0.0,,0.0058062081225216,0.0145067665725946,0.979686975479126,negativo
nikolas_dm,twitter,2,maisqueesquerda,2025-09-22,16:34:34,@marcelohakime @nikolas_dm Ele só defende supremacista americano e golpistas!,0,77,9,0,2,1,0.0,,0.0077363452874124,0.0864797532558441,0.9057838320732116,negativo
nikolas_dm,twitter,2,maisqueesquerda,2025-09-22,16:32:02,@nikolas_dm @delegadoramagem Não votem em candidatos que votaram na PEC da blindagem Não votem no @nikolas_dm . Ele apoiou e indicou dois implicados nos crimes ambientais recentemente em minas gerais. https://t.co/L2icdnmvFT,1,224,31,0,3,0,0.0,,0.0284110587090253,0.2747028172016144,0.6968860626220703,negativo
nikolas_dm,twitter,2,maisqueesquerda,2025-09-22,16:30:41,@nikolas_dm @delegadoramagem https://t.co/Ij4QttY4PI,1,52,3,0,2,0,0.0,,0.062782771885395,0.9104264974594116,0.0267907120287418,neutro
nikolas_dm,twitter,2,MelloFatimaasc,2025-09-22,14:12:41,@EstelaEuMesmaSC @nikolas_dm Eu idem. Amo nosso querido Bolsonaro 🙏🏼🇧🇷,0,70,9,2,2,1,0.0,,0.9845729470252992,0.0134953521192073,0.0019316335674375,positivo
nikolas_dm,twitter,2,Liliana94279381,2025-09-22,14:06:33,"@nikolas_dm Não vejo a hora de chegar 2026! Será o ano decisivo para a vida dos brasileiros. Ou passamos a ser livres e com vida digna para todos os trabalhadores que lutam dia a dia pelo seu pão. Ou passaremos a ter uma vida de prestar contas, não a Deus, mas ao homem que quer ser um deus.",0,291,58,0,1,0,0.0,,0.6471437215805054,0.3020866215229034,0.0507696606218814,positivo
nikolas_dm,twitter,2,PauloOKay,2025-09-22,13:55:54,"@nikolas_dm @nikolas_dm deixa de se um puxa-saco. Ele é um narcisista, frouxo e covarde. Se o Brasil está na situação que está e tudo por culpa dele, por ter sido um presidente incompetente, medroso, covarde e frouxo. Por causa de sua omissão e falta de hombriedade. Por não ter feito o que",0,290,52,0,2,1,0.0,,0.0051198373548686,0.0075848684646189,0.9872953295707704,negativo
nikolas_dm,twitter,2,ElDadour007,2025-09-22,11:08:10,"@nikolas_dm Bolsonaro teve tudo pra fazer um ótimo governo, mas jogou tudo no lixo.. Eu não tenho pena de nenhum político, Lula e Bolsonaro são iguais nenhum deles se importam com o povo acordem",0,194,34,0,1,0,0.0,,0.0129307014867663,0.0207728948444128,0.966296374797821,negativo
nikolas_dm,twitter,2,altoe_c,2025-09-22,09:52:32,@nikolas_dm Deus te abençoe @jairbolsonaro 🙏 https://t.co/X3AxyjYBJS,1,68,7,1,2,0,0.0,,0.9717847108840942,0.0253607407212257,0.0028545167297124,positivo
nikolas_dm,twitter,2,Vigbernardes1,2025-09-21,19:34:44,@luecifabretti @nikolas_dm Anistia &gt;Ampla&gt;?geral E IRRESTRITA,0,67,6,0,2,0,0.0,,0.0092868693172931,0.0706256851553917,0.9200873970985411,negativo
nikolas_dm,twitter,2,Vigbernardes1,2025-09-21,19:33:12,@luecifabretti @nikolas_dm Melhor presidente do BRASIL,0,54,6,0,2,0,0.0,,0.991270899772644,0.0067709255963563,0.001958183478564,positivo
nikolas_dm,twitter,2,Vigbernardes1,2025-09-21,19:27:26,"@nikolas_dm Nosso Melhor presidente: competente, visionário, fiel ao povo que o elegeu, honesto e probo. Amado pelo povo de bem e reconhecido por todos os dirigentes que vibram na mesma frequência.",0,197,31,0,1,0,0.0,,0.9757290482521056,0.0201683901250362,0.0041025085374712,positivo
nikolas_dm,twitter,2,SenhorSpencerX,2025-09-21,18:10:36,@Joana_correa_ @nikolas_dm 5737400@vakinha.com.br,0,49,3,0,3,0,0.0,,0.0390294231474399,0.9352585673332214,0.0257120821624994,neutro
nikolas_dm,twitter,2,bertanicassia,2025-09-21,15:57:46,"@nikolas_dm @DaFabulosas Duvido que qualquer pessoa decente consiga assistir a este vídeo sem se emocionar!!!Vc,@nikolas_dm,conseguiu descrever o sentimento de todos os brasileiros que puderam voltar a sonhar com dias melhores,com um país melhor e mais justo!Não vão conseguir nos derrubar novamente!!",0,301,41,0,3,1,0.0,,0.7296085953712463,0.2185147404670715,0.0518766306340694,positivo
nikolas_dm,twitter,2,Iaeee_Adriel_0,2025-09-21,15:44:54,@nikolas_dm Pq vc n da o bumbum pra ele ent?,0,44,10,0,1,0,0.0,,0.0593156032264232,0.6879401803016663,0.2527441680431366,neutro
nikolas_dm,twitter,2,AmigoNero,2025-09-21,13:30:20,@nikolas_dm https://t.co/aGgRyvxYfG,1,35,2,0,1,0,0.0,,0.0889373645186424,0.8671140670776367,0.0439486056566238,neutro
nikolas_dm,twitter,2,ChicoFerreira48,2025-09-21,12:24:12,@nikolas_dm Presidente Bolsonaro! Força! Não desista! O povo está com o senhor!🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,0,89,12,5,1,0,0.0,,0.7900399565696716,0.1878017336130142,0.0221583470702171,positivo
nikolas_dm,twitter,2,Janete_MBSilva,2025-09-21,11:26:43,@nikolas_dm Conta outra mentira chupetnha.,0,42,5,0,1,0,0.0,,0.0042108730413019,0.029703801497817,0.9660853743553162,negativo
nikolas_dm,twitter,2,MiriamRocha14,2025-09-21,10:44:23,@nikolas_dm Meu eterno presidente! Te amo e oro por vc 🙏🙏🙏,0,58,11,3,1,0,0.0,,0.9830153584480286,0.0143199237063527,0.0026646358892321,positivo
nikolas_dm,twitter,2,JohnRibeiro_01,2025-09-21,10:40:44,"@HighLan092 @EduKsFGC @crtmblisticos @nikolas_dm Se opinião do MBL importasse o MBL já estaria no poder há muito tempo. Mas devo lembrar que opinião do MBL é de seus integrantes não importa. Portanto, voltem pra sua significância que vocês estão tomando pau nas urnas. Vocês são o PSTU da direita.",0,297,49,0,4,0,0.0,,0.0137801021337509,0.0350278690457344,0.9511921405792236,negativo
nikolas_dm,twitter,2,AdrianoLocateli,2025-09-21,10:23:35,@nikolas_dm Falem o que quiser ... O melhor presidente que o Brasil ja teve,0,75,14,0,1,1,0.0,,0.9670395851135254,0.0249644424766302,0.0079960031434893,positivo
nikolas_dm,twitter,2,AdrianoLocateli,2025-09-21,10:20:12,"@nikolas_dm Logo a população entenderá a utilidade de lula no jogo, as Eletro urnas, do PT, seus eleitores e onde os donos da bola Alckmin e Temer e seu ministro se encaixam, porém não contavam com Bolsonaro atrapalhando desde 2018 e nem tão pouco com @realDonaldTrump nossa melhor esperança",0,291,49,0,2,1,0.0,,0.132069706916809,0.7634348273277283,0.1044954061508178,neutro
nikolas_dm,twitter,2,Esbra197218,2025-09-21,08:05:04,@nikolas_dm Agradecid@s por tão autentica palavras ao nosso Verdadeiro Presidente embota nao esteja sentado na cadeira correspondente. Mas o ano que vem estará aí. Confío nisso. Tem muita agua para rolar. #Bolsonaro2026 🙏🙏🙏,0,223,33,3,2,0,0.0,,0.911429226398468,0.0758145377039909,0.0127561669796705,positivo
nikolas_dm,twitter,2,Ana05878238,2025-09-21,03:36:15,"@nikolas_dm Linda ,mensagem!!! @nikolas_dm Bolsonaro é um exemplo de honestidade, honra e dignidade. Tenho muito orgulho, de ter acompanhado, todo o seu trajeto político. Meu presidente, estamos firmes com vc. O BRASIL TE AMA🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷💚💛 .",0,241,35,8,2,0,0.0,,0.9916084408760072,0.0065379315055906,0.0018536471761763,positivo
nikolas_dm,twitter,2,estima_filipe,2025-09-21,02:39:50,"@nikolas_dm Nunca vou entender essa bajulação de chamar ex-presidente de presidente, como se estivesse no cargo perpetuamente.",0,126,17,0,1,0,0.0,,0.0042171129025518,0.0256591606885194,0.9701237678527832,negativo
nikolas_dm,twitter,2,rosangelap72197,2025-09-20,22:35:28,@nikolas_dm Que homenagem linda @nikolas_dm! Vc é um documentarista e orador exemplar. Que meu PR @jairbolsonaro esteja sobre a proteção dos anjos benditos! SOU BOLSONARO Vamos em frente direita. NÃO RECUAR! AVANÇAR SEMPRE! https://t.co/fCUTXUMX6C,1,247,34,0,3,0,0.0,,0.990642249584198,0.0066094161011278,0.0027482917066663,positivo
nikolas_dm,twitter,2,s7myr,2025-09-20,20:55:07,"@nikolas_dm não consegui ouvir o que vc diz mano, tira as bolas do presidiário da boca antes",0,92,17,0,1,0,0.0,,0.0030488120391964,0.0093710124492645,0.987580180168152,negativo
nikolas_dm,twitter,2,aguimarjb,2025-09-20,20:48:14,"@nikolas_dm Eu creio em um Brasil verde amarelo com Deus acima de tudo, onde haja liberdade e justica.",0,102,18,0,1,0,0.0,,0.8786939382553101,0.1047974303364753,0.0165085867047309,positivo
nikolas_dm,twitter,2,khttell,2025-09-20,20:28:23,@nikolas_dm intankavel https://t.co/7MehBsx0Ex,1,46,3,0,1,0,0.0,,0.6121695637702942,0.1941000670194625,0.1937303692102432,positivo
nikolas_dm,twitter,2,MartaQuerem,2025-09-20,20:15:06,@nikolas_dm Deus abençoe nosso presidente🙌 eu creio que em breve ele será livre de toda essa perseguição,0,104,17,1,1,0,0.0,,0.7749338746070862,0.1746040731668472,0.0504620447754859,positivo
nikolas_dm,twitter,2,shswagasf,2025-09-20,19:56:35,@mazuvelos @nikolas_dm goat,0,27,3,0,2,0,0.0,,0.0295507777482271,0.9596538543701172,0.0107953026890754,neutro
nikolas_dm,twitter,2,SilvaValquele,2025-09-20,18:54:51,@nikolas_dm Bolsonaro meu Presidente,0,36,4,0,1,0,0.0,,0.882809042930603,0.1099109053611755,0.0072800116613507,positivo
nikolas_dm,twitter,2,sonzalaa,2025-09-20,18:51:05,@nikolas_dm que mico https://t.co/qjUtlSuz5Z,1,44,4,0,1,0,0.0,,0.0069749490357935,0.0139017095789313,0.97912335395813,negativo
nikolas_dm,twitter,2,m4yarod_,2025-09-20,18:24:52,@nikolas_dm E o INSS Nikole?,0,28,5,0,1,0,0.0,,0.0307645667344331,0.7412306070327759,0.2280048877000808,neutro
nikolas_dm,twitter,2,mazuvelos,2025-09-20,17:54:55,"@nikolas_dm Nikolas eu tenho sonhos eróticos com você. eu botando minha bilola no seu buraquinho fazendo quek quek quek AMO. eu me tremendo depois de gozar 6 vezes e você pedindo mais... eu recuso e você grava um vídeo num fundo preto pra botar o povo contra mim, isso me enche de tesão ❤️",0,289,54,1,1,3,2.0,,0.8441470265388489,0.111609511077404,0.044243436306715,positivo
nikolas_dm,twitter,2,cabelo_REBORN,2025-09-20,17:26:13,@nikolas_dm pautinha do bolsonaro,0,33,4,0,1,0,0.0,,0.0409045293927192,0.8347938656806946,0.1243016421794891,neutro
nikolas_dm,twitter,2,onlybts13_,2025-09-20,17:03:45,@SeibelTavo @marcelohakime @nikolas_dm Sai daí bot,0,50,6,0,3,0,0.0,,0.0054402439855039,0.0279263146221637,0.9666334986686708,negativo
nikolas_dm,twitter,2,jotamessia29674,2025-09-20,16:22:08,@nikolas_dm D mais,0,18,3,0,1,0,0.0,,0.9702256917953492,0.0235863458365201,0.006187958177179,positivo
nikolas_dm,twitter,2,Refferencer,2025-09-20,16:14:44,@nikolas_dm EITA MAMADA DA PORRA KKKKKKKKKK,0,43,6,0,1,0,0.0,,0.8935829997062683,0.0898834988474845,0.0165335163474082,positivo
nikolas_dm,twitter,2,Jony_David,2025-09-20,16:06:15,"@vitor__fn @lizzybdarcy28 @coveiromo @nikolas_dm Calma, você é apenas possui delírios de pertinência.",0,101,12,0,4,0,0.0,,0.18399378657341,0.727117657661438,0.0888885185122489,neutro
nikolas_dm,twitter,2,vitor__fn,2025-09-20,15:27:41,"@lizzybdarcy28 @coveiromo @Jony_David @nikolas_dm Vocês dois são belos cartomantes ou astrólogos. Ops, desculpe a estes profissionais. Pelos menos estes tentam ser honestos. Se parece ser de direita, use a liberdade de expressão para conhecer que estão. Ao me ver um e colerinha do outro. Prefiro os humildes e sinceros.",0,320,49,0,4,0,0.0,,0.633755087852478,0.1417971849441528,0.2244477570056915,positivo
nikolas_dm,twitter,2,lopopi_,2025-09-20,15:04:16,"@nikolas_dm ""Jair Bolsonaro"" 😩 Gente q voz de passiva. Isso é o homem direitista? Testosterona zero né bb.",0,106,18,1,1,1,0.0,,0.0032209791243076,0.0099584255367517,0.986820638179779,negativo
nikolas_dm,twitter,2,Anndreatw,2025-09-20,14:53:47,@nikolas_dm Toma vergonha!!! https://t.co/MYa2uFLU8S,1,52,4,0,1,0,0.0,,0.0048699430190026,0.0085869645699858,0.9865431785583496,negativo
nikolas_dm,twitter,2,rosiepaula66,2025-09-20,14:41:22,@nikolas_dm Que saudade do tempo que os brasileiros eram felizes e tinham orgulho do seu presidente!,0,100,16,0,1,0,0.0,,0.4264289736747741,0.0702255964279174,0.5033454895019531,negativo
nikolas_dm,twitter,2,Vinizer5h,2025-09-20,14:41:16,@nikolas_dm kkkkkkkkk,0,21,2,0,1,0,0.0,,0.2353319972753524,0.6336700916290283,0.1309978812932968,neutro
nikolas_dm,twitter,2,xsfelina,2025-09-20,14:16:09,@nikolas_dm chupetinha https://t.co/rGIFq8Yfk9,1,46,3,0,1,1,0.0,,0.0267117917537689,0.2323157489299774,0.7409724593162537,negativo
nikolas_dm,twitter,2,Allan29254729,2025-09-20,14:10:09,@nikolas_dm Nos confiamos em você Nicolas,0,41,6,0,1,0,0.0,,0.7869684100151062,0.2014545202255249,0.011577121913433,positivo
nikolas_dm,twitter,2,neves_griselda,2025-09-20,13:05:38,@nikolas_dm Brilhante como sempre!!!,0,36,4,0,1,0,0.0,,0.9917662739753724,0.0062345694750547,0.0019991635344922,positivo
nikolas_dm,twitter,2,FreedomCuts,2025-09-20,12:47:26,"@matthNaro @marcelaperacoli @nikolas_dm Exatamente, por isso seja contra os dois.",0,81,10,0,3,0,0.0,,0.0612222217023372,0.472817063331604,0.4659606516361236,neutro
nikolas_dm,twitter,2,GO_Visuals,2025-09-20,12:28:50,"@paulodasilva76 @nikolas_dm Nikolas, e todos outros deveriam prestar mais atenção e levar a sério Olavo de Carvalho. Não entendem ainda a guerra que estão travando. Bolsonaro também. Foi frouxo demais, continua sendo frouxo. Imagina fazer piada ao seu inquisitor durante seu próprio julgamento.",0,294,43,0,2,0,0.0,,0.0223987679928541,0.045976735651493,0.9316245317459106,negativo
nikolas_dm,twitter,2,JafuiMBolsonaro,2025-09-20,11:21:44,"@nikolas_dm É chupetinha, eu peguei o país na maior crise do mundo e levei o Brasil ao topo, matamos mais que muitos países no mundo, fiz o maior programa de residência fixas do mundo 700 mil brasileiros beneficiados. Planejei ataque a bomba, planejei assassinato de autoridades, é inveja!",0,289,48,0,1,0,0.0,,0.0395204909145832,0.1400819569826126,0.8203974962234497,negativo
nikolas_dm,twitter,2,venancia2025,2025-09-20,09:40:59,@nikolas_dm E que dia você consegue começar a trabalhar e fazer coisas que ajudam o povo?,0,89,16,0,1,0,0.0,,0.0181885659694671,0.8257972002029419,0.1560142487287521,neutro
nikolas_dm,twitter,2,James98thomas,2025-09-20,09:24:33,@avengerobrien @nikolas_dm Dm,0,29,3,0,2,0,0.0,,0.0620838887989521,0.9106594920158386,0.0272566489875316,neutro
nikolas_dm,twitter,2,laynowee02,2025-09-20,09:18:47,@avengerobrien @nikolas_dm Dm Bby,0,33,4,0,2,0,0.0,,0.0852656811475753,0.8981429934501648,0.0165913477540016,neutro
nikolas_dm,twitter,2,avengerobrien,2025-09-20,09:16:33,"@nikolas_dm Nícolas, quando você vai fazer um projeto ou uma ação política relevante para impactar positivamente a vida e ajudar as pessoas que elegeram você, ao invés de ficar o dia todo no Twitter chupando as bolas do seu sugar daddy? a população de MG e Bh ia agradecer muito",0,278,50,0,1,6,0.0,,0.1732293367385864,0.1400838196277618,0.6866868734359741,negativo
nikolas_dm,twitter,2,Matheusvc13,2025-09-20,05:21:43,@nikolas_dm Que vergonha alheia deputada Nik ChupChup,0,53,7,0,1,0,0.0,,0.0037740634288638,0.004770235158503,0.9914557337760924,negativo
nikolas_dm,twitter,2,LouizTedesco,2025-09-20,04:49:39,@nikolas_dm https://t.co/M1TGxwxhE8,1,35,2,0,1,0,0.0,,0.0889373645186424,0.8671140670776367,0.0439486056566238,neutro
nikolas_dm,twitter,2,MardenHebert,2025-09-20,04:43:51,@nikolas_dm https://t.co/cXK87jBytD,1,35,2,0,1,0,0.0,,0.0889373645186424,0.8671140670776367,0.0439486056566238,neutro
nikolas_dm,twitter,2,aaandrade666,2025-09-20,04:41:40,@matthNaro @JooClaudio1252 @nikolas_dm É desse tipo de imbecil que os políticos gostam 😂😂,0,89,13,2,3,0,0.0,,0.1295483708381652,0.1053386330604553,0.7651129961013794,negativo
nikolas_dm,twitter,2,aaandrade666,2025-09-20,04:40:40,"@nikolas_dm Esse é o deputado mais inútil da história do Brasil, só sabe ficar lambendo as botas do Bolsonaro, fazer vídeo no fundo preto e ficar chorando igual uma gazela.",0,172,30,0,1,0,0.0,,0.0031419482547789,0.0054156370460987,0.9914423823356628,negativo
nikolas_dm,twitter,2,MardenHebert,2025-09-20,04:38:28,"@nikolas_dm Ei Nicolas, seu m3rd4, não basta não fazer nada como vereador e nada como deputado, ainda é parceiro de b4ndid0 e tr4fic4nt3 e amado por n4zist4s. Tu é um saco de m3rd4. Medroso.",0,190,34,0,1,0,0.0,,0.0045595676638185,0.0101002603769302,0.985340178012848,negativo
nikolas_dm,twitter,2,well1D2Oliveira,2025-09-20,04:38:12,@nikolas_dm Que vídeo📼 👏🏽👏🏽👏🏽🇧🇷,0,31,4,5,1,0,0.0,,0.8365287184715271,0.1379406005144119,0.0255306456238031,positivo
nikolas_dm,twitter,2,SauterEvelyn,2025-09-20,03:38:03,@ivanvieira_5 @nikolas_dm Controle é bem diferente que aborto!,0,62,8,0,2,0,0.0,,0.0368394330143928,0.5973104238510132,0.3658501207828522,neutro
nikolas_dm,twitter,2,Ann4_Maia,2025-09-20,02:41:16,@nikolas_dm Toma vergonha na sua cara,0,37,6,0,1,0,0.0,,0.0061066974885761,0.01344695687294,0.9804463982582092,negativo
nikolas_dm,twitter,2,OsmarVieir4700,2025-09-20,02:34:11,@nikolas_dm começa a trabalhar de vdd. Se vc saísse do Twitter e fosse fazer um projeto de lei seria um dinheiro mais bem gasto o do seu salario. Desocupado! https://t.co/huL8skAfg7,1,181,30,0,1,0,0.0,,0.0069680684246122,0.0138734206557273,0.9791584610939026,negativo
nikolas_dm,twitter,2,_lukaoff,2025-09-20,02:28:41,@nikolas_dm Defender um presidiário é o fim da picada,0,53,9,0,1,0,0.0,,0.0049999146722257,0.0093878488987684,0.985612154006958,negativo
nikolas_dm,twitter,2,iguucec,2025-09-20,02:19:52,@nikolas_dm Mito é um exemplo !! Conseguiu aposentar no Exército depois de construir uma bomba . E com o dinheirinho do salário de deputado e vaquinha de amigos ( rachadinha ) conseguiu ascender na vida como corretor comprando imóveis à vista !! MITO,0,250,43,0,1,0,0.0,,0.9628902077674866,0.0278779380023479,0.0092318775132298,positivo
nikolas_dm,twitter,2,msantosoriginal,2025-09-20,02:14:55,"@nikolas_dm Imagina ter q gravar essa bajulação mesmo sabendo q Jair e família te ODEIA. Isso pq Nikolas foi sentar no colo do Marçal em 2024. Agora sem Jair pra indicar voto, ele faz vídeozinho pra mostrar pro eleitor do mito morto q o lacaio merece seus votos. Kkkkkk Q DESEPERO NIKOLE!",0,288,52,0,1,0,0.0,,0.0174660068005323,0.03770412504673,0.944829761981964,negativo
nikolas_dm,twitter,2,Elenunca2022,2025-09-20,02:09:50,"@dogedecoder @nikolas_dm Se vc tá fodido, não é problema nosso. https://t.co/VykQ1VIcSA",1,87,11,0,2,0,0.0,,0.0480756312608718,0.6543779969215393,0.2975462675094604,neutro
nikolas_dm,twitter,2,imnotalura,2025-09-20,02:03:48,@nikolas_dm Eita como é Tonhão kkkkkkkkkkkk,0,43,6,0,1,0,0.0,,0.0582221560180187,0.801139771938324,0.1406380981206894,neutro
nikolas_dm,twitter,2,poliananx,2025-09-20,02:02:14,@nikolas_dm vai trabalhar caralho,0,33,4,0,1,0,0.0,,0.0101077789440751,0.0256229415535926,0.9642693400382996,negativo
nikolas_dm,twitter,2,AndreAs1001010,2025-09-20,01:32:59,@nikolas_dm Carta aberta ao EX presidente Bolsonaro** agora inelegível e condenado 🥰 só te corrigindo mesmo,0,107,16,1,1,0,0.0,,0.2565377354621887,0.582991898059845,0.1604703515768051,neutro
nikolas_dm,twitter,2,balaonauta5647,2025-09-20,01:21:59,@nikolas_dm https://t.co/tbarrc9hy0,1,35,2,0,1,0,0.0,,0.0889373645186424,0.8671140670776367,0.0439486056566238,neutro
nikolas_dm,twitter,2,lorranzincx,2025-09-20,01:19:51,"@nikolas_dm Esse arrombado só sabe chupa as bola do preso, nunca fez nada p ajudar o povo e ainda por cima é um viado trancado no armário.",0,138,27,0,1,1,0.0,,0.0032924904953688,0.0085884714499115,0.9881189465522766,negativo
nikolas_dm,twitter,2,BrvnoSantoz,2025-09-20,01:09:58,@nikolas_dm Pow Nicolas tu voltou na PEC da blindagem como confiar em ti irmão?,0,79,14,0,1,0,0.0,,0.0071600647643208,0.0473245494067668,0.9455153942108154,negativo
nikolas_dm,twitter,2,Maldorror,2025-09-20,00:49:03,@nikolas_dm a referência do sujeito... será que já leu Kant???,0,62,10,0,1,0,0.0,,0.0121833682060241,0.7052215337753296,0.2825950682163238,neutro
