"usuario","data","hora","texto","midia","num_caracteres","num_palavras","num_emojis","num_mencoes","likes","repostagens","comentarios","prob_positivo","prob_neutro","prob_negativo","sentimento_geral"
"rosileneredondo","2026-01-04","01:38:50","@BolsonaroSP @NicolasMaduro Covarde!!!",0,38,3,0,2,0,0,"",0.004214490298181772,0.007651905529201031,0.9881336092948914,"negativo"
"li1_lus","2026-01-04","01:33:14","@BolsonaroSP @NicolasMaduro Mano para, nem aqui tu mora mas, fique prai quieto!",0,79,12,0,2,0,0,"",0.0037806371692568064,0.01980077475309372,0.976418673992157,"negativo"
"Csforever19941","2026-01-04","01:29:57","@adrianobhavanas @BolsonaroSP @NicolasMaduro É o q você defende? Vê se logo o tipo de pessoa q você é. Defendendo o maduro. Defendendo a prisão de inocentes e ao mesmo tempo apoiando o lule. Esses são os valores q tu passa para teus filhos. Se nós tiver não é? https://t.co/iW02mDyyBg",1,284,49,0,3,0,0,"",0.006729342974722385,0.027903379872441292,0.9653672575950623,"negativo"
"Csforever19941","2026-01-04","01:28:41","@adrianobhavanas @BolsonaroSP @NicolasMaduro Huahuahua burro. Não conhece nem os pormenores. Tu sabia q o sargento preso foi indicado para comitiva presidencial no governo da Dilma? Hehehe. Já temperou o capim da janta? https://t.co/IgTlujpSvr",1,243,33,0,3,0,0,"",0.015097965486347675,0.19090081751346588,0.7940011620521545,"negativo"
"Csforever19941","2026-01-04","01:27:18","@adrianobhavanas @BolsonaroSP @NicolasMaduro Não pow. Esse aí atende pelo 13. Tu tb gosta de roubar os velhinhos? O q tu fala do roubo do inss. Irmão, nota, filho, todo mundo envolvido? E ainda tem gente q defende https://t.co/3sRphhlLmp",1,237,38,0,3,0,0,"",0.010864249430596828,0.07329730689525604,0.915838360786438,"negativo"
"edilsonmarx","2026-01-04","01:25:59","@BolsonaroSP @NicolasMaduro Bananinha podre fugiu dos Estados Unidos, depois que Trump soube que ele declarou que não quer passar o resto de sua vida naquela porra!",0,164,26,0,2,0,0,"",0.002954782685264945,0.01879764162003994,0.9782475829124451,"negativo"
"max_olivete","2026-01-04","01:25:46","@BolsonaroSP @NicolasMaduro Enquanto isso teu pai tá preso",0,58,8,0,2,0,0,"",0.028603263199329376,0.44802767038345337,0.5233690142631531,"negativo"
"Csforever19941","2026-01-04","01:25:32","@adrianobhavanas @BolsonaroSP @NicolasMaduro Será? O Lili foi julgado e condenado em 3 instâncias. Aliás o próprio stf tinha negado vários recursos. Mas eis q de repente um juíz indicado pela Dilma resolveu cancelar todo o processo por causa do cep. Mas tem gente q diz q é “justicia” https://t.co/x8AI1U5kyJ",1,308,49,0,3,0,0,"",0.0449967123568058,0.42343562841415405,0.5315676927566528,"negativo"
"pqdt290960","2026-01-04","01:25:21","@BolsonaroSP @NicolasMaduro Vc precisa ler o príncipe. Nunca revele o que vai fazer. Seus inimigos sabem como reagir",0,116,18,0,2,0,0,"",0.044324588030576706,0.779934287071228,0.1757410764694214,"neutro"
"Csforever19941","2026-01-04","01:23:50","@adrianobhavanas @BolsonaroSP @NicolasMaduro O q tu acha disso aqui? https://t.co/jbljdJenPP",1,92,10,0,3,0,0,"",0.015743935480713844,0.9402841925621033,0.043971892446279526,"neutro"
"Csforever19941","2026-01-04","01:23:14","@adrianobhavanas @BolsonaroSP @NicolasMaduro Você esta Se repetindo. Acabou os argumentos? Do painho eu tenho várias coisas para falar. Tu já está pagando mais caro no gás aí na favela q tu mora? https://t.co/70FgqGuYLD",1,219,33,0,3,0,0,"",0.007107895333319902,0.0744689404964447,0.9184232354164124,"negativo"
"Csforever19941","2026-01-04","01:21:55","@adrianobhavanas @BolsonaroSP @NicolasMaduro Heheh. Calma boneca. Nada de colocar um ovo pela bunda e sair cacarejando por aí. Tem muita água para passar por debaixo dessa ponte. https://t.co/p20YnfHyD6",1,202,28,0,3,0,0,"",0.04421759024262428,0.4460318386554718,0.5097506046295166,"negativo"
"Suellen56327266","2026-01-04","01:21:06","@BolsonaroSP @NicolasMaduro Olha o comentarista aí kkkkkkkkkk",0,61,7,0,2,0,0,"",0.07952618598937988,0.8792896866798401,0.0411841906607151,"neutro"
"adrianobhavanas","2026-01-04","01:19:50","@Csforever19941 @BolsonaroSP @NicolasMaduro Voltou seu rato pra cadeia Olavo te aguarda kkkkkkk https://t.co/NEnjMHGQUc",1,119,13,0,3,0,0,"",0.031072059646248817,0.21851631999015808,0.7504115700721741,"negativo"
"adrianobhavanas","2026-01-04","01:19:13","@Csforever19941 @BolsonaroSP @NicolasMaduro Kkkkkkk narconaro https://t.co/Isanm1eBDB",1,85,6,0,3,0,0,"",0.11561831086874008,0.7328059077262878,0.15157578885555267,"neutro"
"Csforever19941","2026-01-04","01:19:02","@adrianobhavanas @BolsonaroSP @NicolasMaduro Peraí boneca. Geralmente o homem q usa o bum um para outra coisa q não seja cagar, costuma apertar o 13 na urna e o confirma. Eu sou da direita. Bundinha q mamãe beijou só serve como fossa de esgoto. Já no seu casooooooooooo sei não heheh https://t.co/LWCxKEH9fG",1,307,51,0,3,0,0,"",0.011945425532758236,0.044565774500370026,0.9434887766838074,"negativo"
"adrianobhavanas","2026-01-04","01:18:52","@Csforever19941 @BolsonaroSP @NicolasMaduro Kkkkkk chefe de quadrilha https://t.co/3XSEMemEK1",1,93,8,0,3,0,0,"",0.03917625918984413,0.41477057337760925,0.5460532307624817,"negativo"
"adrianobhavanas","2026-01-04","01:18:34","@Csforever19941 @BolsonaroSP @NicolasMaduro Não fica nervosa o que e bom está vindo aí falta três meses kkkkk https://t.co/vQSMceot5a",1,133,18,0,3,0,0,"",0.3392207622528076,0.6111435294151306,0.04963569715619087,"neutro"
"adrianobhavanas","2026-01-04","01:17:54","@Csforever19941 @BolsonaroSP @NicolasMaduro Kkkkkkkk https://t.co/WLqF5qMd5R",1,76,5,0,3,0,0,"",0.23159395158290863,0.6972532868385315,0.07115286588668823,"neutro"
"Csforever19941","2026-01-04","01:17:01","@adrianobhavanas @BolsonaroSP @NicolasMaduro Hehehe. Preso por um golpe da Shopee. Mas é isso mesmo. Esquerdista ainda credita q lule é inocente mesmo após escândalo. Tu tb defende roubar velhinhos? https://t.co/gdhGbiGLE2",1,222,30,0,3,0,0,"",0.018792912364006042,0.1344609409570694,0.8467461466789246,"negativo"
"corintgils83359","2026-01-04","01:16:39","@JOSUEFORTE11 @BolsonaroSP @NicolasMaduro https://t.co/ryxeWzLZ73",1,65,4,0,3,0,0,"",0.05683412030339241,0.9249245524406433,0.018241360783576965,"neutro"
"Csforever19941","2026-01-04","01:16:06","@adrianobhavanas @BolsonaroSP @NicolasMaduro Hahah. “AntI-fascista” defendendo o maduro. Pergunta a qq venezuelano o q acham dele. Mas esperar o q de esquerdista assumido. Os piores ditadores são justamente o q dizem defender a democracia. https://t.co/n9sJFQKrgL",1,263,35,0,3,0,0,"",0.014993462711572647,0.0831502303481102,0.9018562436103821,"negativo"
"Mastergear79027","2026-01-04","01:16:02","@BolsonaroSP @MiriamKlassM @NicolasMaduro Boa pergunta",0,54,5,0,3,0,0,"",0.639999270439148,0.3473893105983734,0.01261140126734972,"positivo"
"adrianobhavanas","2026-01-04","01:16:01","@Csforever19941 @BolsonaroSP @NicolasMaduro Aqui está tudo dentro da lei kkkkk preso vagabundo https://t.co/rSkO0o9GjG",1,118,13,0,3,0,0,"",0.053289446979761124,0.6103184223175049,0.3363921046257019,"neutro"
"adrianobhavanas","2026-01-04","01:15:31","@Csforever19941 @BolsonaroSP @NicolasMaduro Eu gritei isso aqui kkkkkkkkkk chupa https://t.co/mMdbvPswCl",1,104,10,0,3,0,0,"",0.6115481853485107,0.35313838720321655,0.03531334921717644,"positivo"
"_uelinton","2026-01-04","01:15:09","@BolsonaroSP @NicolasMaduro Kkkk Do mesmo autor do pen drive e magnisnk....",0,75,11,0,2,0,0,"",0.04444044455885887,0.9228465557098389,0.03271305561065674,"neutro"
"Csforever19941","2026-01-04","01:14:19","@adrianobhavanas @BolsonaroSP @NicolasMaduro Hahaha. Tu tb esteve em Curitiba acampado gritando : bom dia presidente lule. Heheh. É bem a sua cara https://t.co/FYj4MvkRZf",1,170,23,0,3,0,0,"",0.2772563695907593,0.5695924758911133,0.15315118432044983,"neutro"
"adrianobhavanas","2026-01-04","01:13:08","@Csforever19941 @BolsonaroSP @NicolasMaduro Vai dá seu cu https://t.co/fhFeRL8kEM",1,81,8,0,3,0,0,"",0.006427420303225517,0.021228954195976257,0.9723435640335083,"negativo"
"adrianobhavanas","2026-01-04","01:12:53","@Csforever19941 @BolsonaroSP @NicolasMaduro Kkkkkkkkkkkk o tadinho inocente https://t.co/aDf8XJLspA",1,99,8,0,3,0,0,"",0.4721736013889313,0.28605279326438904,0.24177363514900208,"positivo"
"adrianobhavanas","2026-01-04","01:12:31","@Csforever19941 @BolsonaroSP @NicolasMaduro Por aqui está tudo tranquilo kkkkkkkkk https://t.co/KhWZZOmvu6",1,106,10,0,3,0,0,"",0.15559372305870056,0.825075626373291,0.019330667331814766,"neutro"
"adrianobhavanas","2026-01-04","01:12:11","@Csforever19941 @BolsonaroSP @NicolasMaduro Não sei que e burro vc ou cérebro atrofiado kkkkkk https://t.co/VWybF5DVit",1,118,14,0,3,0,0,"",0.005559081677347422,0.018572069704532623,0.9758688807487488,"negativo"
"corintgils83359","2026-01-04","01:10:20","@JOSUEFORTE11 @BolsonaroSP @NicolasMaduro https://t.co/KBrq65paCt",1,65,4,0,3,0,0,"",0.05683412030339241,0.9249245524406433,0.018241360783576965,"neutro"
"Csforever19941","2026-01-04","01:09:56","@KcmKleber68 @BolsonaroSP @NicolasMaduro Hahahah. Como esquerdista é burro. Sempre com as mesmas narrativas. Pense em um prega o estragado. https://t.co/XcEEPkFfLd",1,163,20,0,3,1,0,"",0.0032343461643904448,0.005196439567953348,0.9915692210197449,"negativo"
"NataliaMouraTo1","2026-01-04","01:09:47","@BolsonaroSP @NicolasMaduro Vc teme trabalhar né ? Oooo moleque vagabundo e frouxo",0,82,12,0,2,0,0,"",0.005344385746866465,0.024283016100525856,0.9703725576400757,"negativo"
"Csforever19941","2026-01-04","01:09:29","@naimar_da @BolsonaroSP @NicolasMaduro Hahahah. Como esquerdista é burro. Sempre com as mesmas narrativas. Pense em um prega o estragado. https://t.co/9Q0FNqcHOh",1,161,20,0,3,0,0,"",0.0032343461643904448,0.005196439567953348,0.9915692210197449,"negativo"
"Csforever19941","2026-01-04","01:09:09","@naimar_da @BolsonaroSP @NicolasMaduro Hahahah. Como esquerdista é burro. Sempre com as mesmas narrativas. Pense em um prega o estragado. https://t.co/YNqBO7DTmd",1,161,20,0,3,0,0,"",0.0032343461643904448,0.005196439567953348,0.9915692210197449,"negativo"
"Csforever19941","2026-01-04","01:08:45","@adrianobhavanas @BolsonaroSP @NicolasMaduro Hahahah. Como esquerdista é burro. Sempre com as mesmas narrativas. Pense em um prega o estragado.",0,143,19,0,3,0,0,"",0.0029445646796375513,0.0053906007669866085,0.9916648268699646,"negativo"
"Csforever19941","2026-01-04","01:07:13","@BolsonaroSP @NicolasMaduro Pow deputado tu raspou a cabeça e até está parecido com o cabeça de piroca q tanto vem lhe perturbando. Tu tem é q parecer o oposto daquele cara.",0,173,31,0,2,0,0,"",0.008117935620248318,0.08158363401889801,0.9102983474731445,"negativo"
"eolnsc1","2026-01-04","01:06:52","@IceManBrasil @BolsonaroSP @NicolasMaduro É isso 🎯",0,50,6,1,3,0,0,"",0.4464831054210663,0.539633572101593,0.013883356004953384,"neutro"
"maisumfalso","2026-01-04","01:00:13","@BolsonaroSP @NicolasMaduro Duduzinho, você precisa entender que Lula preso ou fora do poder não é sinônimo de libertação ou eleição do seu papis. Bolsoasnos no poder, NUNCA MAIS.",0,179,28,0,2,0,0,"",0.008855311200022697,0.03852997347712517,0.9526147246360779,"negativo"
"WalSilv82612774","2026-01-04","00:56:20","@BolsonaroSP @NicolasMaduro O bunda mole , já arrumou um trabalho, o @LulaOficial está mostrando para o bandido do seu pai aquele barriga podre como se governa, vai chupar um canavial de rola, putinha de americano.",0,214,35,0,3,0,0,"",0.004014249891042709,0.009894643910229206,0.9860910773277283,"negativo"
"teixeira_t81788","2026-01-04","00:53:31","@BolsonaroSP @NicolasMaduro Não vi lula defendendo Maduro,vi repudiando a ação,mas como a sua mãe te pariu pelo cu vc não tem cérebro o suficiente pra entender nada kkk",0,168,28,0,2,0,0,"",0.010279967449605465,0.08169899880886078,0.9080210328102112,"negativo"
"celialcosta","2026-01-04","00:51:18","@BolsonaroSP @NicolasMaduro Meu filho! Continua preso num aeroporto sem passaporte e sem visto ??? Ahhhhh tadinho! Óóóóó coitado! 🤣🤣🤣🤣",0,134,19,4,2,0,0,"",0.10813532769680023,0.10448059439659119,0.7873840928077698,"negativo"
"joselopy","2026-01-04","00:47:57","@BolsonaroSP @NicolasMaduro Maduro preso Bolsonaro preso Gran día 👌",0,67,9,1,2,0,0,"",0.2072557657957077,0.7197988629341125,0.07294534891843796,"neutro"
"laura_cordovil","2026-01-04","00:47:02","@BolsonaroSP @NicolasMaduro https://t.co/mBFtFWAuUK",1,51,3,0,2,1,0,"",0.06278277188539505,0.9104264974594116,0.026790712028741837,"neutro"
"klebinholemos","2026-01-04","00:46:53","@BolsonaroSP @NicolasMaduro Meu irmão, quem aguenta essa ladainha 2026 já irmão, vai ajudar na eleição do teu irmão, vai trabalhar, ajudar o país de alguma forma,",0,162,26,0,2,0,0,"",0.004971360322088003,0.01529665943235159,0.9797319769859314,"negativo"
"Fantomas6956331","2026-01-04","00:45:11","@Everton2039 @BolsonaroSP @NicolasMaduro E o piloto do avião teve que assumir a cana, a história realmente está muito mal contada, mas até aí tem o Adriano da Nóbrega, tem o Bebiano e quase teve Lula, Xandão e Alckmim",0,217,38,0,3,0,0,"",0.017867302522063255,0.27521106600761414,0.7069216370582581,"negativo"
"Fantomas6956331","2026-01-04","00:43:23","@BolsonaroSP @NicolasMaduro Lula 26, o maior estadista que o Brasil já teve, clã Bolsonaro vai entrar pro ostracismo, com maior inveja de um nordestino porreta",0,159,25,0,2,0,0,"",0.40611541271209717,0.26656609773635864,0.3273185193538666,"positivo"
"LeeDeezv","2026-01-04","00:41:37","@BolsonaroSP @NicolasMaduro Eduardo um braço direito e representante do FORO DE SÃO PAULO, Caiu por violação dos direitos humanos. Uma porrada na esquerda sul americana. O ano promete! Como será as reuniões do Foro de São Paulo, sem seu ditador. Moraes deverá entrar na lista dos violadores e presos.",0,300,49,0,2,0,1,"",0.028661973774433136,0.17410193383693695,0.7972361445426941,"negativo"
"Afranio10287674","2026-01-04","00:39:10","@BolsonaroSP @NicolasMaduro Safado cala sua boca imunda . Traidor",0,65,9,0,2,0,0,"",0.003811341943219304,0.006885345559567213,0.9893032312393188,"negativo"
"AdArmaCives","2026-01-04","00:36:17","@BolsonaroSP @NicolasMaduro Cara, vc ainda tem este pensamento fantasioso de quê o bosta do Trump age pelos princípios fundadores da nação dos USA? Ele é só um ladrão que tentou extorquir a Ucrânia, a Groelândia e Canadá, por minérios, liberou a sanção por terras raras, e vai colonizar a Venezuela. Ladrão",0,306,51,0,2,0,1,"",0.0036016053054481745,0.011787651106715202,0.9846106171607971,"negativo"
"IpeiIpei227238","2026-01-04","00:35:58","@BolsonaroSP @NicolasMaduro @MomentoPatriota",0,44,3,0,3,0,0,"",0.11251059919595718,0.8734872341156006,0.014002176932990551,"neutro"
"RonaldoSpbr","2026-01-04","00:28:18","@BolsonaroSP @NicolasMaduro O judiação, vocês estão desesperados procurando ""UM GATO PARA PEGAR PELO RABO"" antes da cadeia chegar.",0,130,18,0,2,0,0,"",0.00686569744721055,0.04289728030562401,0.9502370357513428,"negativo"
"EudesSpindola","2026-01-04","00:23:18","@BolsonaroSP @NicolasMaduro Verdade",0,35,3,0,2,0,0,"",0.6845234036445618,0.2675228714942932,0.04795370250940323,"positivo"
"LeonardoC48862","2026-01-04","00:22:14","@BolsonaroSP @NicolasMaduro Hahahhahahahaha os delirios de um brocha Maduro preso ou solto, não muda O merda do teu pai continua preso e você NUNCA MAIS VAI VER ELE NA SUA VIDA HAHAHAHAHAHAHAHAHAHAHA",0,199,32,0,2,0,0,"",0.0068047065287828445,0.019450070336461067,0.9737452864646912,"negativo"
"ftnov","2026-01-04","00:21:19","@BolsonaroSP @NicolasMaduro rs rs Quanta vomitação, Eduardo, quanta fofoquinha. O Lula agora é traficante? Me poupe.",0,116,16,0,2,0,0,"",0.004193304106593132,0.00726972846314311,0.9885369539260864,"negativo"
"rafaelmor_aes","2026-01-04","00:20:48","@BolsonaroSP @NicolasMaduro Dudu.. acha teu rumo. Como você é chato! Cara você tem menos relevância no mundo que um pernilongo.",0,127,20,0,2,0,0,"",0.0037445768248289824,0.0072283451445400715,0.9890271425247192,"negativo"
"nayra_rossi","2026-01-04","00:17:13","@BolsonaroSP @NicolasMaduro Vc precisa de tratamento urgente.",0,61,7,0,2,0,0,"",0.02762872353196144,0.1689710170030594,0.8034002184867859,"negativo"
"bebelmariano","2026-01-04","00:11:03","@BolsonaroSP @NicolasMaduro Para de falar merda e vem trabalhar, seu contratante já te chamou, o povo brasileiro está cansado de sustentar sua família de mamadores do erário brasileiro.",0,185,28,0,2,0,0,"",0.012334436178207397,0.03168712183833122,0.955978512763977,"negativo"
"eucomentoaqui","2026-01-04","00:10:20","@BolsonaroSP @NicolasMaduro Quanto devaneios!!! Bananinha tá maluca",0,67,7,0,2,0,0,"",0.003963134717196226,0.017308205366134644,0.9787286520004272,"negativo"
"SidneiOliv18364","2026-01-04","00:05:57","@IsauraDantas2 @BolsonaroSP @NicolasMaduro Valeu Pit velha🤣🤣🤣🤣",0,62,6,4,3,0,0,"",0.7860733270645142,0.1646883189678192,0.04923837631940842,"positivo"
"SidneiOliv18364","2026-01-04","00:05:23","@BolsonaroSP @NicolasMaduro Sai daí o doente do caralho",0,55,8,0,2,0,0,"",0.003377726534381509,0.007036332972347736,0.9895859360694885,"negativo"
"Le_Cardial","2026-01-04","00:01:58","@BolsonaroSP @NicolasMaduro E o papai, tá bem? Vem visitar ele, bananinha.",0,74,11,0,2,0,0,"",0.026684263721108437,0.21108144521713257,0.7622343301773071,"negativo"
"MaikelXavi2643","2026-01-04","00:01:01","@BolsonaroSP @NicolasMaduro Quem teme prisão é vc , volta pro Brasil, pra você vê. 😂🤌🏽",0,86,15,2,2,0,0,"",0.1675572544336319,0.3427911698818207,0.48965153098106384,"negativo"
"BensenyNelson","2026-01-04","00:00:00","@BolsonaroSP @NicolasMaduro Você fez harmonização facial?",0,57,6,0,2,0,0,"",0.02319914847612381,0.9553906321525574,0.02141023613512516,"neutro"
"Elder_Alves11","2026-01-03","23:58:09","@BolsonaroSP @NicolasMaduro Já começou a alimentar teu gado???",0,62,8,0,2,0,0,"",0.11015918105840683,0.8359422087669373,0.05389856919646263,"neutro"
"odecomuna","2026-01-03","23:55:50","@BolsonaroSP @NicolasMaduro Teu pai cagando pelo canudinho e tu preocupado com o maduro e o Lula!!!",0,99,16,0,2,0,0,"",0.014388234354555607,0.10217591375112534,0.8834357857704163,"negativo"
"M1Z0R4","2026-01-03","23:52:29","@BolsonaroSP @NicolasMaduro Não esta defendendo Maduro, está defendendo a democracia venezuelana das mãos de um ditador mundial",0,127,17,0,2,0,0,"",0.02183466963469982,0.19070850312709808,0.7874568104743958,"negativo"
"ValterElival","2026-01-03","23:50:54","@BolsonaroSP @NicolasMaduro https://t.co/GHGv7E7YAU",1,51,3,0,2,0,0,"",0.06278277188539505,0.9104264974594116,0.026790712028741837,"neutro"
"Marcio_J13","2026-01-03","23:46:10","@BolsonaroSP @NicolasMaduro O vagabundo do teu pai está preso babaca https://t.co/bJF0jgnorz",1,92,11,0,2,0,0,"",0.009631559252738953,0.03576435521245003,0.9546040892601013,"negativo"
"R3DVILLAIN","2026-01-03","23:42:18","@BolsonaroSP @NicolasMaduro Vai fritar hambúrguer nessa terra maldita aí bananinha",0,82,10,0,2,0,0,"",0.005246633663773537,0.03399660065770149,0.9607567191123962,"negativo"
"_felipefelps_","2026-01-03","23:41:48","@BolsonaroSP @NicolasMaduro https://t.co/tvCtpjQ2ty",1,51,3,0,2,0,0,"",0.06278277188539505,0.9104264974594116,0.026790712028741837,"neutro"
"EleniceSan27830","2026-01-03","23:41:34","@BolsonaroSP @NicolasMaduro Kkkkkkkkkkkkkk",0,42,3,0,2,0,0,"",0.2878306806087494,0.6253487467765808,0.08682053536176682,"neutro"
"fontes_noronha","2026-01-03","23:38:40","@BolsonaroSP @NicolasMaduro Para de torcer contra o Brasil seu Necrochorume",0,75,10,0,2,0,0,"",0.003993452992290258,0.008760940283536911,0.9872455596923828,"negativo"
"gabriel_me74645","2026-01-03","23:32:15","@BolsonaroSP @NicolasMaduro Só faltou essa agora do bananinha kkkkk",0,67,9,0,2,0,0,"",0.26827162504196167,0.6426689028739929,0.0890594944357872,"neutro"
"SouzaJoelson4","2026-01-03","23:30:40","@BolsonaroSP @NicolasMaduro Vagabundo criminoso foragido da justiça brasileira sempre falando mentiras sem provas",0,113,13,0,2,0,0,"",0.003997413441538811,0.01132599264383316,0.9846765398979187,"negativo"
"MrEdsonb","2026-01-03","23:29:27","@BolsonaroSP @NicolasMaduro Doente 🤮",0,36,4,1,2,0,0,"",0.007654201705008745,0.02270505204796791,0.9696407914161682,"negativo"
"faucom80","2026-01-03","23:29:21","@BolsonaroSP @NicolasMaduro 😂😂😂😂😂 delirious da terraplana",0,57,6,5,2,1,0,"",0.9006895422935486,0.08059177547693253,0.01871863566339016,"positivo"
"MrEdsonb","2026-01-03","23:29:10","@BolsonaroSP @NicolasMaduro @BolsonaroSP https://t.co/rDyrqk2oy3",1,64,4,0,3,0,0,"",0.05683412030339241,0.9249245524406433,0.018241360783576965,"neutro"
"junio369iax","2026-01-03","23:27:31","@BolsonaroSP @NicolasMaduro Seu Inútil!!! FAKE NEWS",0,51,6,0,2,0,0,"",0.00502789719030261,0.0180050116032362,0.9769670963287354,"negativo"
"luiszampollo","2026-01-03","23:18:31","@BolsonaroSP @NicolasMaduro Vem visitar teu pai que tá apodrecendo na cadeia, vem. Mentiroso do caralho",0,103,15,0,2,0,0,"",0.004909264389425516,0.013310452923178673,0.9817803502082825,"negativo"
"whenimgonekp","2026-01-03","23:18:11","@BolsonaroSP @NicolasMaduro a essa altura vc e seus irmãos terem coragem de aparecer é vergonhoso. nem quem ja votou em vocês aguenta mais tanta babaquisse, e nem o Trump aguenta vocês.",0,185,31,0,2,0,0,"",0.004346462897956371,0.006311007775366306,0.989342451095581,"negativo"
"Alexand20454131","2026-01-03","23:18:03","@BolsonaroSP @NicolasMaduro Vai fritar Humburguer Bananinha",0,59,6,0,2,0,0,"",0.011915384791791439,0.5080528855323792,0.48003166913986206,"neutro"
"Eutelmalima","2026-01-03","23:17:38","@BolsonaroSP @NicolasMaduro Só sei que lula 26",0,46,7,0,2,0,0,"",0.02930031158030033,0.9249226450920105,0.04577698931097984,"neutro"
"action_art60450","2026-01-03","23:15:01","@BolsonaroSP @NicolasMaduro F22",0,31,3,0,2,0,0,"",0.05376777425408363,0.9392707943916321,0.006961330771446228,"neutro"
"luannolas08","2026-01-03","23:14:57","@BolsonaroSP @NicolasMaduro Todas as suas análises políticas ( todas), com o tempo se mostraram equivocadas; incrível!",0,118,16,0,2,0,0,"",0.23494428396224976,0.2237773984670639,0.5412782430648804,"negativo"
"CarolFontes76","2026-01-03","23:14:04","@RaindangerSo @BolsonaroSP @NicolasMaduro Mas o ditador é o Bolsonaro",0,69,9,0,3,0,0,"",0.013527033850550652,0.2363383024930954,0.7501346468925476,"negativo"
"CarolFontes76","2026-01-03","23:10:11","@Tata_wm @BolsonaroSP @NicolasMaduro A DROGA que o TRUMP quer, se chama PETRÓLEO.",0,81,12,0,3,0,0,"",0.012431333772838116,0.5867379903793335,0.4008306860923767,"neutro"
"I059874","2026-01-03","23:07:53","@BolsonaroSP @NicolasMaduro Teme e vc que vai temer seu merda",0,61,10,0,2,0,0,"",0.005211418028920889,0.021186508238315582,0.9736020565032959,"negativo"
"Gustavom0580","2026-01-03","23:05:06","@BolsonaroSP @NicolasMaduro 🔥🔥🔥🔥🔥",0,33,3,5,2,0,0,"",0.5154619812965393,0.4425993859767914,0.04193861410021782,"positivo"
"Adriano11742963","2026-01-03","23:04:57","@BolsonaroSP @NicolasMaduro @BolsonaroSP vc e seu pai merecem essa e muitas outras vitorias. O povo brasileiro sonha com um país melhor, sem narcoterrorismo, ditadores, comunismo, e ter seu pai mais uma vez na presidência. https://t.co/WkwkGvIvxy",1,246,35,0,3,0,0,"",0.8644236326217651,0.0890505239367485,0.046525876969099045,"positivo"
"CarolFontes76","2026-01-03","23:03:30","@BolsonaroSP @NicolasMaduro Ele nao é cagao como seu pai e nem vai soluçar",0,74,13,0,2,0,0,"",0.039793722331523895,0.2313774675130844,0.7288287878036499,"negativo"
"RenatoB80360543","2026-01-03","22:59:11","@BolsonaroSP @NicolasMaduro vc eh um pau no ku, covarde e em breve a gente vai te ver na papuda! seu saco de bosta!",0,115,23,0,2,0,0,"",0.0032118719536811113,0.0066482387483119965,0.990139901638031,"negativo"
"LorisMS10","2026-01-03","22:58:42","@davi_leste @BolsonaroSP @NicolasMaduro 😂",0,41,4,1,3,0,0,"",0.6940597891807556,0.2577652633190155,0.04817495122551918,"positivo"
"LorisMS10","2026-01-03","22:57:22","@BolsonaroSP @NicolasMaduro EDUARDO FRACASSADO, AINDA ESTÁ ESPERANDO A INTERVENÇÃO DE TRUMP!!!! ESPERE SENTADO!!!!🤦🏻‍♀️",0,119,13,1,2,0,0,"",0.002420659177005291,0.007553599309176207,0.9900256395339966,"negativo"
"NeymarDiasdeOl1","2026-01-03","22:57:02","@BolsonaroSP @NicolasMaduro 22 Flávio Bolsonaro é 22",0,52,7,0,2,0,0,"",0.1010274738073349,0.876518964767456,0.02245354652404785,"neutro"
"lourranfarias","2026-01-03","22:56:25","@IceManBrasil @BolsonaroSP @NicolasMaduro Chapou das ideia",0,58,6,0,3,1,0,"",0.05943358317017555,0.8584702610969543,0.08209618926048279,"neutro"
"lourranfarias","2026-01-03","22:55:31","@BolsonaroSP @NicolasMaduro Oq esse cara fala não se compra, só ilusão, traidor de merda!",0,89,14,0,2,0,0,"",0.006349425297230482,0.017903408035635948,0.9757471084594727,"negativo"
"Ogrusto_Reserva","2026-01-03","22:52:03","@BolsonaroSP @NicolasMaduro https://t.co/OL1zNEZg4W",1,51,3,0,2,0,0,"",0.06278277188539505,0.9104264974594116,0.026790712028741837,"neutro"
"CleideDos37462","2026-01-03","22:51:36","@BolsonaroSP @NicolasMaduro O TRAFICANTE comprovado que levava com ele COCAINA para Espanha chame-se JAIR MESSIAS BOLSONARO!!",0,125,16,0,2,0,0,"",0.0215819850564003,0.7645627856254578,0.21385519206523895,"neutro"
"lucianosutello","2026-01-03","22:50:23","@BolsonaroSP @NicolasMaduro SAIU UM DITADOR E ENTROU UM GOVERNO LADRÃO DE PETRÓLEO, SE FOCE NO BRASIL SERIA UM PRESIDENTE LEGÍTIMO E ENTRARIA UM LADRÃO DA AMAZÔNIA COM APLAUSOS DA DIREITA EXTREMA ,TIPO O PATRIOTISMO ESTÁ ENVIADO NO CÚ DELES KKKKKK. VOCE É UM COVARDE QUE VIVE ESCONDIDO NOS EUA.",0,294,49,0,2,0,0,"",0.0051136137917637825,0.011591443791985512,0.9832949042320251,"negativo"
"JabutiNagua","2026-01-03","22:50:04","@BolsonaroSP @NicolasMaduro https://t.co/D0l4GFTXMs",1,51,3,0,2,0,0,"",0.06278277188539505,0.9104264974594116,0.026790712028741837,"neutro"
"limamelt","2026-01-03","22:49:00","@BolsonaroSP @NicolasMaduro Vtnc",0,32,3,0,2,0,0,"",0.00589361134916544,0.008777766488492489,0.9853286147117615,"negativo"
